started,wait,duration,text
13:30PM askandyver2@chat.libraryh3lp.com: ok .. see you tomorrow :)

"

1/25/17 9:06,0:00:25,0:24:26,"09:06AM 02697605758366245902628664@web.libraryh3lp.com: I need to borrow the book

09:07AM askandyver2@chat.libraryh3lp.com: Hi

09:07AM 02697605758366245902628664@web.libraryh3lp.com:  QA279 .F435 2014

09:07AM askandyver2@chat.libraryh3lp.com: Okay, let me take a look, one moment please

09:07AM 02697605758366245902628664@web.libraryh3lp.com:  QA279 .F435 2014Optimal Design for Nonlinear Response Models,

09:09AM askandyver2@chat.libraryh3lp.com: Okay, I have the record in front of me.  Were you able to find it at Sorrells Library?

09:10AM 02697605758366245902628664@web.libraryh3lp.com: No at sci &amp; engineering library at CMU

09:13AM 02697605758366245902628664@web.libraryh3lp.com: Can I reserve this book online? And pick it up later today?

09:14AM askandyver2@chat.libraryh3lp.com: Okay, as you have no doubt noticed, we recently moved most of the book collection to offsite storage.  I looked up the checkout history of the book, and based on recent checkouts it should have remained at Sorrells.  Many books there still need to be unpacked from boxes to be placed on the bottom shelf of the stacks there.  Best bet is that it is in one of those boxes.  Are you able to stop by the Library to let the circulation desk know that you are looking for this book? Unfortunately, you are not able to reserve it online.

09:14AM askandyver2@chat.libraryh3lp.com: Sorry, just to clarify - did you mean you are not at Sorrells Library or that you could not find the book there?

09:15AM 02697605758366245902628664@web.libraryh3lp.com: I can't read the beginning of this latest msg

09:15AM askandyver2@chat.libraryh3lp.com: did you mean you are not at Sorrells Library or that you could not find the book there?

09:17AM 02697605758366245902628664@web.libraryh3lp.com: No I find thet the book is available at  Engineering &amp; Sci library. I thought I'd go to this library to borrow it

09:17AM askandyver2@chat.libraryh3lp.com: Okay, please go to Sorrells Library and look for the book there.

09:17AM askandyver2@chat.libraryh3lp.com: If you are not able to find it there in the stacks

09:18AM 02697605758366245902628664@web.libraryh3lp.com: Where is Sorrells library?

09:18AM askandyver2@chat.libraryh3lp.com: then please let the circulation desk know

09:18AM askandyver2@chat.libraryh3lp.com: It is in Wean Hall, 4th floor

09:18AM askandyver2@chat.libraryh3lp.com: Sorrells is the Engineering and Science Library

09:19AM 02697605758366245902628664@web.libraryh3lp.com: Ah Ok. I didnt know. I thought I could reserve the book now, online and pick it up at some convenient time. Especially if it needs to be found from storage

09:19AM askandyver2@chat.libraryh3lp.com: Yes, understand.  Unfortunately, we do not have that capability.  

09:20AM 02697605758366245902628664@web.libraryh3lp.com: Ok, but if the book needs to be found from storage how long will it take. I'd need the book today or at least tomorrow

09:21AM askandyver2@chat.libraryh3lp.com: Unfortunately, that will take a few days.

09:21AM askandyver2@chat.libraryh3lp.com: However, based on recent checkouts, there is a good chance it is at the Library

09:21AM askandyver2@chat.libraryh3lp.com: i.e. that it was not sent to storage

09:22AM askandyver2@chat.libraryh3lp.com: I am not at the Library right now, so I am not able to check

09:22AM 02697605758366245902628664@web.libraryh3lp.com: Saturday  i'm going out of tow to see one of my collaborator. We would need to be able to check some things on that book

09:23AM 02697605758366245902628664@web.libraryh3lp.com: Can I get in touch with someone in the library?

09:25AM askandyver2@chat.libraryh3lp.com: I'll see if I can get a number for the circulation desk, one moment please

09:25AM 02697605758366245902628664@web.libraryh3lp.com: Thanks

09:29AM askandyver2@chat.libraryh3lp.com: call 412-268-7217

09:29AM askandyver2@chat.libraryh3lp.com: that is the number for the circulation desk at Sorrells Library

09:31AM 02697605758366245902628664@web.libraryh3lp.com: Thanks I'll call the circul desk

09:31AM askandyver2@chat.libraryh3lp.com: Great, they should be able to see if the book is there

"

3/15/17 9:59,0:00:07,0:24:43,"09:59AM 72037584357388764676327194@web.libraryh3lp.com: good morning! i'm looking for a book that does not seem to be in the CMU system, but i am notoriously bad at finding things. can you help? title is Connections: Writing, Reading, and Critical Thinking

09:59AM askandyver2@chat.libraryh3lp.com: hi

09:59AM askandyver2@chat.libraryh3lp.com: sure .. 

09:59AM askandyver2@chat.libraryh3lp.com: let me check

09:59AM 72037584357388764676327194@web.libraryh3lp.com: grazie

09:59AM askandyver2@chat.libraryh3lp.com: prego :)

10:01AM askandyver2@chat.libraryh3lp.com: ok .. so we only have it in the Qatar campus library .. let me check to see if PITT has it for now, or a local library .. meanwhile, I'll make a note to order a copy for our campus (lucky you, I am the English liaison) :)

10:02AM 72037584357388764676327194@web.libraryh3lp.com: sweet!! i'm writing a proposal for a textbook, based on my class, and i'm sizing up the competition :)

10:02AM 72037584357388764676327194@web.libraryh3lp.com: one more that seems only to be in ebook format is Engaging ideas the professor's guide to integrating writing, critical thinking, and active learning in the classroom, by John Bean. 

10:02AM 72037584357388764676327194@web.libraryh3lp.com: then of course you will need to order a copy of mine when it's done!!

10:03AM askandyver2@chat.libraryh3lp.com: ok .. hold on .. one at a time .. do you have an author for the first? in case there are other books with a similar title

10:04AM 72037584357388764676327194@web.libraryh3lp.com: hang on, yes. megan c. rainey, and it looks like the isbn might be 0205607330

10:04AM 72037584357388764676327194@web.libraryh3lp.com: i think the connections book comes with a teacher's guide, which i'd love to see as well. 

10:05AM askandyver2@chat.libraryh3lp.com: ok .. that's helpful .. hold on

10:06AM 72037584357388764676327194@web.libraryh3lp.com: here's the amazon link https://www.amazon.com/Connections-Writing-Reading-Critical-Thinking/dp/0205607330

10:07AM askandyver2@chat.libraryh3lp.com: ok .. the connection title doesn't seem to be in a local library .. so you'll need to borrow it using ILLiad .. have you used that before?

10:07AM 72037584357388764676327194@web.libraryh3lp.com: i have. i also have been banned at the moment. :)  i have evilly not returned some books i need for my research, so i have to scan some books and return them, which i'm doing today. 

10:08AM 72037584357388764676327194@web.libraryh3lp.com: are there scanners in the library(ies)?

10:08AM askandyver2@chat.libraryh3lp.com: Ok, when you do, we'll lift the ban .. there are scanners in the library yes

10:08AM 72037584357388764676327194@web.libraryh3lp.com: in all of them? 

10:09AM askandyver2@chat.libraryh3lp.com: yes.  May I also have your contact email so I can let you know when we get a copy in print?  It may take a couple of weeks, but I'll rush it.

10:09AM 72037584357388764676327194@web.libraryh3lp.com: dmcar@andrew

10:10AM askandyver2@chat.libraryh3lp.com: Ok, and you are .. :)

10:10AM 72037584357388764676327194@web.libraryh3lp.com: i promised my agent i'd get her the proposal by the 20th, so i'll work around it, but whatever you can do would be great. 

10:10AM 72037584357388764676327194@web.libraryh3lp.com: the john bean book looks just as promising, if you want to take a look at that. it's in ebook format, but a real book would be nice. it's published by wiley. he's an english prof at university of seattle

10:11AM 72037584357388764676327194@web.libraryh3lp.com: oh, sorry

10:11AM 72037584357388764676327194@web.libraryh3lp.com: denise caruso

10:11AM 72037584357388764676327194@web.libraryh3lp.com: heh

10:12AM askandyver2@chat.libraryh3lp.com: Ok, Denise .. ordered a copy of connections and will let you know as soon as it comes in.  Meanwhile, you can get a copy of it through ILLiad.

10:12AM 72037584357388764676327194@web.libraryh3lp.com: thank you!

10:12AM askandyver2@chat.libraryh3lp.com: Now to the other title .. hold .. need to scroll up for the title 

10:13AM 72037584357388764676327194@web.libraryh3lp.com: at which library are you located, btw? 

10:13AM askandyver2@chat.libraryh3lp.com: Hunt

10:13AM 72037584357388764676327194@web.libraryh3lp.com: may i ask your name? 

10:14AM askandyver2@chat.libraryh3lp.com: Ethan .. I am the liaison for English, Philosophy, and Modern Languages

10:14AM askandyver2@chat.libraryh3lp.com: what department are you in?

10:14AM 72037584357388764676327194@web.libraryh3lp.com: engineering and public policy, nominally

10:14AM 72037584357388764676327194@web.libraryh3lp.com: that's where the class is stationed.

10:15AM askandyver2@chat.libraryh3lp.com: Good news .. we have the second book as an e-book and you can access it online

10:15AM 72037584357388764676327194@web.libraryh3lp.com: i'm also working with philosophy.

10:15AM 72037584357388764676327194@web.libraryh3lp.com: even with my disgraced account? which i swear i will rectify today

10:15AM askandyver2@chat.libraryh3lp.com: no I mean what department affiliation, not the class :)

10:15AM 72037584357388764676327194@web.libraryh3lp.com: engineering and public policy. 

10:15AM 72037584357388764676327194@web.libraryh3lp.com: EPP

10:15AM 72037584357388764676327194@web.libraryh3lp.com: in CIT

10:16AM askandyver2@chat.libraryh3lp.com: ok .. let me get you the link to the ebook .. you can access from on campus, or log in with Andrew ID if you're on a laptop or off campus

10:17AM 72037584357388764676327194@web.libraryh3lp.com: thank you! i'll be in soon to scan and redeem myself.

10:18AM askandyver2@chat.libraryh3lp.com: here's the link to the ebook - http://vufind.library.cmu.edu/vufind/Record/1616601

10:18AM 72037584357388764676327194@web.libraryh3lp.com: thank you, ethan. 

10:18AM askandyver2@chat.libraryh3lp.com: you'll see a line in bold ""online access"" .. multiple user .. click on that to view the book

10:19AM askandyver2@chat.libraryh3lp.com: my pleasure .. this subject happens to be my main research interest as well .. so happy to know about the books

10:19AM 72037584357388764676327194@web.libraryh3lp.com: okey doke. i wish it were a physical copy but maybe i can use a library computer to pull it up and work with my laptop next to it. god forbid i actually take notes. :) 

10:19AM askandyver2@chat.libraryh3lp.com: let me check PITT for a physical copy .. hold

10:19AM 72037584357388764676327194@web.libraryh3lp.com: if that is the case, i will keep you posted on others that i find. there were surprisingly few in the searches that i made.

10:20AM askandyver2@chat.libraryh3lp.com: there's a trend towards ebooks .. I like them .. easier to ""carry"" lol

10:21AM 72037584357388764676327194@web.libraryh3lp.com: true dat.

10:21AM askandyver2@chat.libraryh3lp.com: In that case .. we should meet .. perhaps I can guide your search .. it may be a matter of using the right terms

10:21AM 72037584357388764676327194@web.libraryh3lp.com: i would love that. let me get squared away with the ILLiad thing at Sorrels, and I will come by. 

10:22AM 72037584357388764676327194@web.libraryh3lp.com: thanks again! 

10:22AM 72037584357388764676327194@web.libraryh3lp.com: see you soon ... stepping away now

10:22AM askandyver2@chat.libraryh3lp.com: hold on

10:22AM askandyver2@chat.libraryh3lp.com: PItt has a print copy

10:23AM askandyver2@chat.libraryh3lp.com: PE1404 .B35 2011

10:23AM askandyver2@chat.libraryh3lp.com: several in fact .. 2 are checked out and one in storage 

10:23AM askandyver2@chat.libraryh3lp.com: use ILLiad to get the print .. mention in the notes field that you need the print not electronic .. so they don't decline your request

10:24AM askandyver2@chat.libraryh3lp.com: Anything else I can help with?

"

11/10/16 13:44,0:00:08,0:25:19,"13:44PM 14451342645137839685471343@web.libraryh3lp.com: I'm having trouble accessing an article from off campus

13:44PM askandyver2@chat.libraryh3lp.com: Hi

13:45PM 14451342645137839685471343@web.libraryh3lp.com: I'm logged in through cisco, and haven't had trouble with any others, but this one takes me to a site and says I need to log in

13:45PM askandyver2@chat.libraryh3lp.com: What are you trying to access 

13:45PM 14451342645137839685471343@web.libraryh3lp.com: Should I link the CMU library page of the article?

13:46PM askandyver2@chat.libraryh3lp.com: Yes-or send the citation.  I need to know what you're trying to access.

13:46PM 14451342645137839685471343@web.libraryh3lp.com: http://vufind.library.cmu.edu/vufind/Summon/Record?id=FETCH-LOGICAL-s1066-53fb55929d87ed8992096f154cfad67eb9bd2811ca984c08b79aa1a26e9ee03d3

13:46PM askandyver2@chat.libraryh3lp.com: Thanks-let me check this out-just a minute, please
